vocab_item	vocab_index
TIGRFAMs:TIGR00405	381
TIGRFAMs:TIGR00406	382
TIGRFAMs:TIGR00407	383
TIGRFAMs:TIGR00408	384
TIGRFAMs:TIGR00409	385
TIGRFAMs:TIGR00410	386
TIGRFAMs:TIGR00411	387
TIGRFAMs:TIGR00412	388
TIGRFAMs:TIGR00413	389
TIGRFAMs:TIGR00414	390
TIGRFAMs:TIGR00415	391
TIGRFAMs:TIGR00416	392
TIGRFAMs:TIGR00417	393
TIGRFAMs:TIGR00418	394
TIGRFAMs:TIGR00419	395
TIGRFAMs:TIGR00420	396
TIGRFAMs:TIGR00421	397
TIGRFAMs:TIGR00422	398
TIGRFAMs:TIGR00423	399
TIGRFAMs:TIGR00424	400
TIGRFAMs:TIGR00425	401
TIGRFAMs:TIGR00426	402
TIGRFAMs:TIGR00427	403
TIGRFAMs:TIGR00430	404
TIGRFAMs:TIGR00431	405
TIGRFAMs:TIGR00432	406
TIGRFAMs:TIGR00433	407
TIGRFAMs:TIGR00434	408
TIGRFAMs:TIGR00435	409
TIGRFAMs:TIGR00436	410
TIGRFAMs:TIGR00437	411
TIGRFAMs:TIGR00438	412
TIGRFAMs:TIGR00439	413
TIGRFAMs:TIGR00440	414
TIGRFAMs:TIGR00441	415
TIGRFAMs:TIGR00442	416
TIGRFAMs:TIGR00443	417
TIGRFAMs:TIGR00444	418
TIGRFAMs:TIGR00445	419
TIGRFAMs:TIGR00446	420
TIGRFAMs:TIGR00447	421
TIGRFAMs:TIGR00448	422
TIGRFAMs:TIGR00449	423
TIGRFAMs:TIGR00450	424
TIGRFAMs:TIGR00451	425
TIGRFAMs:TIGR00452	426
TIGRFAMs:TIGR00453	427
TIGRFAMs:TIGR00454	428
TIGRFAMs:TIGR00455	429
TIGRFAMs:TIGR00456	430
TIGRFAMs:TIGR00457	431
TIGRFAMs:TIGR00458	432
TIGRFAMs:TIGR00459	433
TIGRFAMs:TIGR00460	434
TIGRFAMs:TIGR00461	435
TIGRFAMs:TIGR00462	436
TIGRFAMs:TIGR00463	437
TIGRFAMs:TIGR00464	438
TIGRFAMs:TIGR00465	439
TIGRFAMs:TIGR00466	440
TIGRFAMs:TIGR00467	441
TIGRFAMs:TIGR00468	442
TIGRFAMs:TIGR00469	443
TIGRFAMs:TIGR00470	444
TIGRFAMs:TIGR00471	445
TIGRFAMs:TIGR00472	446
TIGRFAMs:TIGR00473	447
TIGRFAMs:TIGR00474	448
TIGRFAMs:TIGR00475	449
TIGRFAMs:TIGR00476	450
TIGRFAMs:TIGR00477	451
TIGRFAMs:TIGR00478	452
TIGRFAMs:TIGR00481	453
TIGRFAMs:TIGR00482	454
TIGRFAMs:TIGR00483	455
TIGRFAMs:TIGR00484	456
TIGRFAMs:TIGR00485	457
TIGRFAMs:TIGR00486	458
TIGRFAMs:TIGR00487	459
TIGRFAMs:TIGR00488	460
TIGRFAMs:TIGR00489	461
TIGRFAMs:TIGR00490	462
TIGRFAMs:TIGR00491	463
TIGRFAMs:TIGR00492	464
TIGRFAMs:TIGR00493	465
TIGRFAMs:TIGR00494	466
TIGRFAMs:TIGR00495	467
TIGRFAMs:TIGR00496	468
TIGRFAMs:TIGR00497	469
TIGRFAMs:TIGR00498	470
TIGRFAMs:TIGR00499	471
TIGRFAMs:TIGR00500	472
TIGRFAMs:TIGR00501	473
TIGRFAMs:TIGR00502	474
TIGRFAMs:TIGR00503	475
TIGRFAMs:TIGR00504	476
TIGRFAMs:TIGR00505	477
TIGRFAMs:TIGR00506	478
TIGRFAMs:TIGR00507	479
TIGRFAMs:TIGR00508	480
TIGRFAMs:TIGR00509	481
TIGRFAMs:TIGR00510	482
TIGRFAMs:TIGR00511	483
TIGRFAMs:TIGR00512	484
TIGRFAMs:TIGR00513	485
TIGRFAMs:TIGR00514	486
TIGRFAMs:TIGR00515	487
TIGRFAMs:TIGR00516	488
TIGRFAMs:TIGR00517	489
TIGRFAMs:TIGR00518	490
TIGRFAMs:TIGR00519	491
TIGRFAMs:TIGR00520	492
TIGRFAMs:TIGR00521	493
TIGRFAMs:TIGR00522	494
TIGRFAMs:TIGR00523	495
TIGRFAMs:TIGR00524	496
TIGRFAMs:TIGR00525	497
TIGRFAMs:TIGR00526	498
TIGRFAMs:TIGR00527	499
TIGRFAMs:TIGR00528	500
TIGRFAMs:TIGR00530	501
TIGRFAMs:TIGR00531	502
TIGRFAMs:TIGR00532	503
TIGRFAMs:TIGR00533	504
TIGRFAMs:TIGR00534	505
TIGRFAMs:TIGR00535	506
TIGRFAMs:TIGR00536	507
TIGRFAMs:TIGR00537	508
TIGRFAMs:TIGR00538	509
TIGRFAMs:TIGR00539	510
TIGRFAMs:TIGR00540	511
TIGRFAMs:TIGR00541	512
TIGRFAMs:TIGR00542	513
TIGRFAMs:TIGR00543	514
TIGRFAMs:TIGR00544	515
TIGRFAMs:TIGR00545	516
TIGRFAMs:TIGR00546	517
TIGRFAMs:TIGR00547	518
TIGRFAMs:TIGR00548	519
TIGRFAMs:TIGR00549	520
TIGRFAMs:TIGR00550	521
TIGRFAMs:TIGR00551	522
TIGRFAMs:TIGR00552	523
TIGRFAMs:TIGR00553	524
TIGRFAMs:TIGR00554	525
TIGRFAMs:TIGR00555	526
TIGRFAMs:TIGR00556	527
TIGRFAMs:TIGR00557	528
TIGRFAMs:TIGR00558	529
TIGRFAMs:TIGR00559	530
TIGRFAMs:TIGR00560	531
TIGRFAMs:TIGR00561	532
TIGRFAMs:TIGR00562	533
TIGRFAMs:TIGR00563	534
TIGRFAMs:TIGR00564	535
TIGRFAMs:TIGR00565	536
TIGRFAMs:TIGR00566	537
TIGRFAMs:TIGR00567	538
TIGRFAMs:TIGR00568	539
TIGRFAMs:TIGR00569	540
TIGRFAMs:TIGR00570	541
TIGRFAMs:TIGR00571	542
TIGRFAMs:TIGR00573	543
TIGRFAMs:TIGR00574	544
TIGRFAMs:TIGR00575	545
TIGRFAMs:TIGR00576	546
TIGRFAMs:TIGR00577	547
TIGRFAMs:TIGR00578	548
TIGRFAMs:TIGR00580	549
TIGRFAMs:TIGR00581	550
TIGRFAMs:TIGR00583	551
TIGRFAMs:TIGR00584	552
TIGRFAMs:TIGR00585	553
TIGRFAMs:TIGR00586	554
TIGRFAMs:TIGR00587	555
TIGRFAMs:TIGR00588	556
TIGRFAMs:TIGR00589	557
TIGRFAMs:TIGR00590	558
TIGRFAMs:TIGR00591	559
TIGRFAMs:TIGR00593	560
TIGRFAMs:TIGR00594	561
TIGRFAMs:TIGR00595	562
TIGRFAMs:TIGR00596	563
TIGRFAMs:TIGR00597	564
TIGRFAMs:TIGR00598	565
TIGRFAMs:TIGR00599	566
TIGRFAMs:TIGR00600	567
TIGRFAMs:TIGR00601	568
TIGRFAMs:TIGR00602	569
TIGRFAMs:TIGR00603	570
TIGRFAMs:TIGR00604	571
TIGRFAMs:TIGR00605	572
TIGRFAMs:TIGR00606	573
TIGRFAMs:TIGR00607	574
TIGRFAMs:TIGR00608	575
TIGRFAMs:TIGR00609	576
TIGRFAMs:TIGR00611	577
TIGRFAMs:TIGR00612	578
TIGRFAMs:TIGR00613	579
TIGRFAMs:TIGR00614	580
TIGRFAMs:TIGR00615	581
TIGRFAMs:TIGR00616	582
TIGRFAMs:TIGR00617	583
TIGRFAMs:TIGR00618	584
TIGRFAMs:TIGR00619	585
TIGRFAMs:TIGR00621	586
TIGRFAMs:TIGR00622	587
TIGRFAMs:TIGR00623	588
TIGRFAMs:TIGR00624	589
TIGRFAMs:TIGR00625	590
TIGRFAMs:TIGR00627	591
TIGRFAMs:TIGR00628	592
TIGRFAMs:TIGR00629	593
TIGRFAMs:TIGR00630	594
TIGRFAMs:TIGR00631	595
TIGRFAMs:TIGR00632	596
TIGRFAMs:TIGR00633	597
TIGRFAMs:TIGR00634	598
TIGRFAMs:TIGR00635	599
TIGRFAMs:TIGR00636	600
TIGRFAMs:TIGR00637	601
TIGRFAMs:TIGR00638	602
TIGRFAMs:TIGR00639	603
TIGRFAMs:TIGR00640	604
TIGRFAMs:TIGR00641	605
TIGRFAMs:TIGR00642	606
TIGRFAMs:TIGR00643	607
TIGRFAMs:TIGR00644	608
TIGRFAMs:TIGR00645	609
TIGRFAMs:TIGR00646	610
TIGRFAMs:TIGR00647	611
TIGRFAMs:TIGR00648	612
TIGRFAMs:TIGR00649	613
TIGRFAMs:TIGR00651	614
TIGRFAMs:TIGR00652	615
TIGRFAMs:TIGR00653	616
TIGRFAMs:TIGR00654	617
TIGRFAMs:TIGR00655	618
TIGRFAMs:TIGR00656	619
TIGRFAMs:TIGR00657	620
TIGRFAMs:TIGR00658	621
TIGRFAMs:TIGR00659	622
TIGRFAMs:TIGR00661	623
TIGRFAMs:TIGR00663	624
TIGRFAMs:TIGR00664	625
TIGRFAMs:TIGR00665	626
TIGRFAMs:TIGR00666	627
TIGRFAMs:TIGR00667	628
TIGRFAMs:TIGR00668	629
TIGRFAMs:TIGR00669	630
TIGRFAMs:TIGR00670	631
TIGRFAMs:TIGR00671	632
TIGRFAMs:TIGR00672	633
TIGRFAMs:TIGR00673	634
TIGRFAMs:TIGR00674	635
TIGRFAMs:TIGR00675	636
TIGRFAMs:TIGR00676	637
TIGRFAMs:TIGR00677	638
TIGRFAMs:TIGR00678	639
TIGRFAMs:TIGR00679	640
TIGRFAMs:TIGR00680	641
TIGRFAMs:TIGR00681	642
TIGRFAMs:TIGR00682	643
TIGRFAMs:TIGR00683	644
TIGRFAMs:TIGR00684	645
TIGRFAMs:TIGR00685	646
TIGRFAMs:TIGR00686	647
TIGRFAMs:TIGR00687	648
TIGRFAMs:TIGR00688	649
TIGRFAMs:TIGR00689	650
TIGRFAMs:TIGR00690	651
TIGRFAMs:TIGR00691	652
TIGRFAMs:TIGR00692	653
TIGRFAMs:TIGR00693	654
TIGRFAMs:TIGR00694	655
TIGRFAMs:TIGR00695	656
TIGRFAMs:TIGR00696	657
TIGRFAMs:TIGR00697	658
TIGRFAMs:TIGR00698	659
TIGRFAMs:TIGR00699	660
TIGRFAMs:TIGR00700	661
TIGRFAMs:TIGR00701	662
TIGRFAMs:TIGR00702	663
TIGRFAMs:TIGR00703	664
TIGRFAMs:TIGR00704	665
TIGRFAMs:TIGR00705	666
TIGRFAMs:TIGR00706	667
TIGRFAMs:TIGR00707	668
TIGRFAMs:TIGR00708	669
TIGRFAMs:TIGR00709	670
TIGRFAMs:TIGR00710	671
TIGRFAMs:TIGR00711	672
TIGRFAMs:TIGR00712	673
TIGRFAMs:TIGR00713	674
TIGRFAMs:TIGR00714	675
TIGRFAMs:TIGR00715	676
TIGRFAMs:TIGR00716	677
TIGRFAMs:TIGR00717	678
TIGRFAMs:TIGR00718	679
TIGRFAMs:TIGR00719	680
TIGRFAMs:TIGR00720	681
TIGRFAMs:TIGR00721	682
TIGRFAMs:TIGR00722	683
TIGRFAMs:TIGR00723	684
TIGRFAMs:TIGR00724	685
TIGRFAMs:TIGR00725	686
TIGRFAMs:TIGR00726	687
TIGRFAMs:TIGR00727	688
TIGRFAMs:TIGR00728	689
TIGRFAMs:TIGR00729	690
TIGRFAMs:TIGR00730	691
TIGRFAMs:TIGR00731	692
TIGRFAMs:TIGR00732	693
TIGRFAMs:TIGR00733	694
TIGRFAMs:TIGR00734	695
TIGRFAMs:TIGR00735	696
TIGRFAMs:TIGR00736	697
TIGRFAMs:TIGR00737	698
TIGRFAMs:TIGR00738	699
TIGRFAMs:TIGR00739	700
TIGRFAMs:TIGR00740	701
TIGRFAMs:TIGR00741	702
TIGRFAMs:TIGR00742	703
TIGRFAMs:TIGR00743	704
TIGRFAMs:TIGR00744	705
TIGRFAMs:TIGR00745	706
TIGRFAMs:TIGR00746	707
TIGRFAMs:TIGR00747	708
TIGRFAMs:TIGR00748	709
TIGRFAMs:TIGR00749	710
TIGRFAMs:TIGR00750	711
TIGRFAMs:TIGR00752	712
TIGRFAMs:TIGR00753	713
TIGRFAMs:TIGR00754	714
TIGRFAMs:TIGR00755	715
TIGRFAMs:TIGR00756	716
TIGRFAMs:TIGR00757	717
TIGRFAMs:TIGR00758	718
TIGRFAMs:TIGR00759	719
TIGRFAMs:TIGR00760	720
TIGRFAMs:TIGR00761	721
TIGRFAMs:TIGR00762	722
TIGRFAMs:TIGR00763	723
TIGRFAMs:TIGR00764	724
TIGRFAMs:TIGR00765	725
TIGRFAMs:TIGR00766	726
TIGRFAMs:TIGR00767	727
TIGRFAMs:TIGR00768	728
TIGRFAMs:TIGR00769	729
TIGRFAMs:TIGR00770	730
TIGRFAMs:TIGR00771	731
TIGRFAMs:TIGR00773	732
TIGRFAMs:TIGR00774	733
TIGRFAMs:TIGR00775	734
TIGRFAMs:TIGR00777	735
TIGRFAMs:TIGR00778	736
TIGRFAMs:TIGR00780	737
TIGRFAMs:TIGR00782	738
TIGRFAMs:TIGR00783	739
TIGRFAMs:TIGR00784	740
TIGRFAMs:TIGR00785	741
TIGRFAMs:TIGR00786	742
TIGRFAMs:TIGR00787	743
TIGRFAMs:TIGR00788	744
TIGRFAMs:TIGR00789	745
TIGRFAMs:TIGR00790	746
TIGRFAMs:TIGR00791	747
TIGRFAMs:TIGR00792	748
TIGRFAMs:TIGR00793	749
TIGRFAMs:TIGR00794	750
TIGRFAMs:TIGR00795	751
TIGRFAMs:TIGR00796	752
TIGRFAMs:TIGR00797	753
TIGRFAMs:TIGR00798	754
TIGRFAMs:TIGR00799	755
TIGRFAMs:TIGR00800	756
TIGRFAMs:TIGR00801	757
TIGRFAMs:TIGR00802	758
TIGRFAMs:TIGR00804	759
TIGRFAMs:TIGR00805	760
TIGRFAMs:TIGR00806	761
TIGRFAMs:TIGR00809	762
TIGRFAMs:TIGR00810	763
TIGRFAMs:TIGR00813	764
TIGRFAMs:TIGR00814	765
TIGRFAMs:TIGR00815	766
TIGRFAMs:TIGR00816	767
TIGRFAMs:TIGR00817	768
TIGRFAMs:TIGR00819	769
TIGRFAMs:TIGR00820	770
TIGRFAMs:TIGR00821	771
TIGRFAMs:TIGR00822	772
TIGRFAMs:TIGR00823	773
TIGRFAMs:TIGR00824	774
